time,mag,place
2022-03-29T23:16:52.476Z,0.90,"54 km ENE of Beatty, Nevada"
2022-03-29T23:08:50.990Z,0.10,"53 km ENE of Beatty, Nevada"
2022-03-29T23:08:29.801Z,4.40,south of the Kermadec Islands
2022-03-29T23:08:02.149Z,0.10,"52 km ENE of Beatty, Nevada"
2022-03-29T23:06:23.297Z,0.00,"53 km ENE of Beatty, Nevada"
2022-03-29T23:04:19.097Z,0.20,"53 km ENE of Beatty, Nevada"
2022-03-29T23:03:32.673Z,1.50,"14 km E of Fox, Alaska"
2022-03-29T23:03:19.324Z,1.40,"53 km ENE of Beatty, Nevada"
2022-03-29T22:59:59.780Z,1.30,"16km W of Searles Valley, CA"
2022-03-29T22:53:56.450Z,0.35,"7km NW of The Geysers, CA"
2022-03-29T22:52:23.651Z,0.70,"53 km ENE of Beatty, Nevada"
2022-03-29T22:47:26.061Z,1.40,"29 km ENE of Beluga, Alaska"
2022-03-29T22:44:59.242Z,-0.40,Nevada
2022-03-29T22:44:09.790Z,0.46,"3km NNW of The Geysers, CA"
2022-03-29T22:34:28.730Z,1.98,"9 km ENE of Pāhala, Hawaii"
2022-03-29T22:30:40.856Z,0.30,"54 km ENE of Beatty, Nevada"
2022-03-29T22:27:19.580Z,2.90,"53 km ENE of Beatty, Nevada"
2022-03-29T22:15:43.069Z,4.30,"46 km NE of Lae, Papua New Guinea"
2022-03-29T22:11:54.214Z,4.00,"Rat Islands, Aleutian Islands, Alaska"
2022-03-29T21:57:18.440Z,2.12,"22km NNW of Tehachapi, CA"
2022-03-29T21:56:44.630Z,0.77,"19km ESE of Little Lake, CA"
2022-03-29T21:47:53.580Z,0.73,"1 km SW of Kendall, Washington"
2022-03-29T21:45:07.135Z,1.70,"8 km ESE of Point Possession, Alaska"
2022-03-29T21:44:01.720Z,2.29,"5 km E of Pāhala, Hawaii"
2022-03-29T21:43:47.210Z,2.35,"10 km ESE of Pāhala, Hawaii"
2022-03-29T21:28:14.262Z,2.30,"73 km SE of Chenega, Alaska"
2022-03-29T21:25:26.850Z,2.62,"4 km SSE of Guánica, Puerto Rico"
2022-03-29T21:23:45.710Z,1.88,"15 km SSE of Sunnyside, Utah"
2022-03-29T21:19:17.580Z,0.54,"16km E of Coso Junction, CA"
2022-03-29T21:18:04.910Z,0.86,"9km WNW of Cobb, CA"
2022-03-29T21:11:26.997Z,3.30,"10 km NNW of Ryan Park, Wyoming"
2022-03-29T21:11:10.063Z,2.30,"91 km ENE of Chignik, Alaska"
2022-03-29T21:10:17.160Z,0.16,"15 km N of Atka, Alaska"
2022-03-29T21:08:42.620Z,1.36,"3km N of Pinnacles, CA"
2022-03-29T21:06:44.180Z,1.40,Central Alaska
2022-03-29T21:04:06.480Z,1.56,"6 km NNE of Myrtle Creek, Oregon"
2022-03-29T21:04:03.270Z,2.19,"25 km NNW of Pāhala, Hawaii"
2022-03-29T21:00:27.610Z,0.93,"5 km SSE of Bluffdale, Utah"
2022-03-29T20:59:27.300Z,1.16,"7 km N of McCleary, Washington"
2022-03-29T20:55:21.630Z,2.33,"4 km S of Pāhala, Hawaii"
2022-03-29T20:41:38.830Z,1.02,"4km SE of Home Gardens, CA"
2022-03-29T20:38:35.302Z,3.90,"159 km SW of Adak, Alaska"
2022-03-29T20:34:30.140Z,1.15,"7km NNE of Moreno Valley, CA"
2022-03-29T20:29:41.700Z,2.35,"6 km E of Pāhala, Hawaii"
2022-03-29T20:26:56.950Z,1.31,"4km SE of Home Gardens, CA"
2022-03-29T20:15:58.509Z,2.02,"4 km NW of Kinta, Oklahoma"
2022-03-29T20:13:54.870Z,0.36,"8km W of Cobb, CA"
2022-03-29T20:13:30.091Z,2.20,"80 km W of Miramichi, Canada"
2022-03-29T20:11:20.510Z,1.25,"12km N of Borrego Springs, CA"
2022-03-29T20:03:56.320Z,0.36,"8km W of Cobb, CA"
2022-03-29T19:47:45.720Z,2.14,"23km ESE of Little Lake, CA"
2022-03-29T19:42:49.833Z,1.40,"8 km NW of Glennallen, Alaska"
2022-03-29T19:36:20.217Z,4.60,"83 km NNW of Isangel, Vanuatu"
2022-03-29T19:31:42.900Z,2.53,"2 km N of Lluveras, Puerto Rico"
2022-03-29T19:27:01.520Z,2.13,"39km W of La Jolla, CA"
2022-03-29T19:20:17.150Z,0.67,"1km ENE of The Geysers, CA"
2022-03-29T19:09:49.580Z,0.21,"4km W of Cobb, CA"
2022-03-29T19:08:19.980Z,2.18,"6km N of Lake Henshaw, CA"
2022-03-29T19:07:36.630Z,0.99,"16km ESE of Little Lake, CA"
2022-03-29T19:04:58.540Z,0.09,"3km NNW of The Geysers, CA"
2022-03-29T19:01:52.620Z,0.55,"3km NNW of The Geysers, CA"
2022-03-29T19:00:36.560Z,1.25,"5km NE of Rancho San Diego, CA"
2022-03-29T18:58:29.710Z,0.84,"4km NNW of The Geysers, CA"
2022-03-29T18:56:22.040Z,0.97,"6km W of Cobb, CA"
2022-03-29T18:56:14.935Z,3.70,"55 km W of La Ligua, Chile"
2022-03-29T18:56:10.810Z,0.77,"3km NNW of The Geysers, CA"
2022-03-29T18:56:04.020Z,0.70,"3km NNW of The Geysers, CA"
2022-03-29T18:55:37.258Z,4.80,"28 km W of Poblacion, San Felipe, Philippines"
2022-03-29T18:53:25.180Z,2.75,"3km NNW of The Geysers, CA"
2022-03-29T18:47:16.770Z,0.94,"7km WNW of Palomar Observatory, CA"
2022-03-29T18:41:42.830Z,1.47,"12km ENE of Ocotillo Wells, CA"
2022-03-29T18:36:01.010Z,1.82,"10 km ENE of Pāhala, Hawaii"
2022-03-29T18:35:43.770Z,2.71,"13km SSW of Salton City, CA"
2022-03-29T18:35:31.520Z,0.98,"27 km NNW of Pāhala, Hawaii"
2022-03-29T18:34:38.889Z,0.10,"48 km ESE of Beatty, Nevada"
2022-03-29T18:31:58.534Z,1.60,"4 km NW of Glennallen, Alaska"
2022-03-29T18:31:36.970Z,1.70,"2 km SW of Indios, Puerto Rico"
2022-03-29T18:31:10.690Z,1.70,"4 km SSW of Volcano, Hawaii"
2022-03-29T18:19:11.720Z,0.45,"15 km NNE of Atka, Alaska"
2022-03-29T18:15:20.497Z,4.60,Fiji region
2022-03-29T18:04:58.560Z,-0.09,"88 km NW of Karluk, Alaska"
2022-03-29T18:01:39.221Z,4.90,"142 km WNW of Naha, Japan"
2022-03-29T18:00:40.220Z,0.28,"14 km N of Atka, Alaska"
2022-03-29T17:58:44.971Z,1.60,"39 km NW of Lake Louise, Alaska"
2022-03-29T17:57:52.530Z,0.97,"4 km WSW of Yacolt, Washington"
2022-03-29T17:57:00.280Z,2.22,"10 km ENE of Pāhala, Hawaii"
2022-03-29T17:55:03.220Z,0.23,"18km ESE of Little Lake, CA"
2022-03-29T17:54:09.700Z,1.74,"17 km NNE of Packwood, Washington"
2022-03-29T17:50:12.320Z,2.08,"11 km E of Pāhala, Hawaii"
2022-03-29T17:49:51.754Z,2.40,"16 km NW of Willow, Alaska"
2022-03-29T17:48:04.110Z,0.89,"5km NW of The Geysers, CA"
2022-03-29T17:47:14.830Z,0.91,"20km ESE of Little Lake, CA"
2022-03-29T17:47:10.210Z,0.50,California-Nevada border region
2022-03-29T17:44:33.130Z,0.09,"14 km N of Atka, Alaska"
2022-03-29T17:43:56.850Z,0.91,"7km ESE of Valle Vista, CA"
2022-03-29T17:37:36.440Z,0.30,"15 km NNE of Atka, Alaska"
2022-03-29T17:36:43.464Z,5.40,"144 km WNW of Naha, Japan"
2022-03-29T17:31:28.790Z,0.94,"24km ESE of Little Lake, CA"
2022-03-29T17:28:24.620Z,1.52,"16 km SSE of Sunnyside, Utah"
2022-03-29T17:25:43.190Z,0.88,"6km WNW of Cobb, CA"
2022-03-29T17:22:31.169Z,1.90,"25 km WSW of Susitna, Alaska"
2022-03-29T17:15:26.380Z,1.27,Idaho-Montana border region
2022-03-29T17:14:34.240Z,0.29,"15 km N of Atka, Alaska"
2022-03-29T17:13:57.720Z,0.34,"15 km N of Atka, Alaska"
2022-03-29T17:13:12.370Z,0.29,"15 km N of Atka, Alaska"
2022-03-29T17:13:07.988Z,5.50,"off the coast of Michoacan, Mexico"
2022-03-29T17:07:31.645Z,2.70,"56 km SSW of Whites City, New Mexico"
2022-03-29T17:06:58.090Z,0.65,"7 km NE of West Yellowstone, Montana"
2022-03-29T17:06:25.590Z,0.39,"15 km N of Atka, Alaska"
2022-03-29T17:04:09.430Z,0.42,"23 km ENE of Ashford, Washington"
2022-03-29T17:03:13.800Z,1.03,"6km SW of Gilroy, CA"
2022-03-29T16:58:42.370Z,1.99,"8 km E of Pāhala, Hawaii"
2022-03-29T16:53:29.593Z,4.60,"202 km SE of Lorengau, Papua New Guinea"
2022-03-29T16:44:35.000Z,0.35,"7km NW of The Geysers, CA"
2022-03-29T16:41:23.111Z,4.90,South Sandwich Islands region
2022-03-29T16:39:53.418Z,-0.20,"52 km ESE of Beatty, Nevada"
2022-03-29T16:35:05.530Z,1.77,"25km NW of San Simeon, CA"
2022-03-29T16:27:15.030Z,5.00,"85 km WNW of Cabra, Philippines"
2022-03-29T16:17:22.540Z,1.82,"26 km E of Honaunau-Napoopoo, Hawaii"
2022-03-29T16:16:24.670Z,0.77,"1 km SE of Woodway, Washington"
2022-03-29T16:09:56.770Z,0.69,"14km N of Warner Springs, CA"
2022-03-29T16:08:48.590Z,1.67,"16 km E of Red Rock, Oklahoma"
2022-03-29T16:08:32.550Z,0.67,"4km W of Cobb, CA"
2022-03-29T16:06:23.237Z,1.10,"63 km SSE of Cantwell, Alaska"
2022-03-29T16:02:14.490Z,1.81,"8 km NNE of Lucien, Oklahoma"
2022-03-29T16:00:42.871Z,4.40,"69 km ESE of Ishinomaki, Japan"
2022-03-29T15:59:08.480Z,0.85,"7km NW of The Geysers, CA"
2022-03-29T15:49:38.850Z,1.03,"3km WNW of Cobb, CA"
2022-03-29T15:28:25.112Z,4.40,"145 km WNW of Naha, Japan"
2022-03-29T15:18:19.260Z,4.60,"near the east coast of Honshu, Japan"
2022-03-29T15:11:57.120Z,1.13,"16km WSW of Toms Place, CA"
2022-03-29T15:11:24.350Z,0.26,"18 km NE of West Yellowstone, Montana"
2022-03-29T15:04:11.090Z,0.28,"18 km NE of West Yellowstone, Montana"
2022-03-29T14:55:41.090Z,2.29,"6 km SSE of Maria Antonia, Puerto Rico"
2022-03-29T14:55:27.838Z,1.10,"53 km WNW of Anchor Point, Alaska"
2022-03-29T14:55:12.049Z,4.40,"128 km WNW of Naha, Japan"
2022-03-29T14:53:29.212Z,4.50,"8 km S of Abancay, Peru"
2022-03-29T14:45:18.300Z,0.07,"37 km S of Morton, Washington"
2022-03-29T14:42:09.050Z,0.84,"12km WNW of The Geysers, CA"
2022-03-29T14:40:33.200Z,0.65,"8km WNW of Cobb, CA"
2022-03-29T14:33:43.022Z,1.50,"19 km E of Chase, Alaska"
2022-03-29T14:33:00.521Z,4.20,"150 km NNW of Hirara, Japan"
2022-03-29T14:28:41.340Z,1.70,"3km SW of Anderson Springs, CA"
2022-03-29T14:26:43.980Z,1.60,"20 km ENE of Honaunau-Napoopoo, Hawaii"
2022-03-29T14:24:58.800Z,1.80,"17 km NE of West Yellowstone, Montana"
2022-03-29T14:21:29.840Z,0.13,"7km WNW of The Geysers, CA"
2022-03-29T14:11:04.523Z,4.30,"179 km WSW of Puerto Casma, Peru"
2022-03-29T14:06:58.850Z,1.73,"11km NW of Shasta Lake, CA"
2022-03-29T14:00:18.402Z,1.40,"59 km W of Paxson, Alaska"
2022-03-29T13:51:18.120Z,2.18,"Island of Hawaii, Hawaii"
2022-03-29T13:49:20.844Z,2.30,"89 km SSE of Port Graham, Alaska"
2022-03-29T13:46:11.040Z,1.51,"21 km W of Volcano, Hawaii"
2022-03-29T13:44:04.950Z,0.82,"18 km NE of West Yellowstone, Montana"
2022-03-29T13:42:24.240Z,0.55,"18 km NE of West Yellowstone, Montana"
2022-03-29T13:41:40.620Z,0.08,"17 km NE of West Yellowstone, Montana"
2022-03-29T13:41:06.560Z,0.94,"18 km NE of West Yellowstone, Montana"
2022-03-29T13:40:47.684Z,1.50,"57 km NNE of Petersville, Alaska"
2022-03-29T13:39:58.700Z,0.59,"18 km NE of West Yellowstone, Montana"
2022-03-29T13:37:19.210Z,0.36,"19 km ENE of West Yellowstone, Montana"
2022-03-29T13:35:11.162Z,4.30,"160 km WNW of Abepura, Indonesia"
2022-03-29T13:31:40.800Z,0.31,"17 km NE of West Yellowstone, Montana"
2022-03-29T13:31:08.682Z,2.10,"99 km NW of Yakutat, Alaska"
2022-03-29T13:24:07.600Z,1.93,"13km WNW of Anza, CA"
2022-03-29T13:23:15.980Z,0.30,"18 km NE of West Yellowstone, Montana"
2022-03-29T13:19:05.210Z,3.51,"26 km E of Honaunau-Napoopoo, Hawaii"
2022-03-29T13:17:10.520Z,1.01,"20 km ENE of Honaunau-Napoopoo, Hawaii"
2022-03-29T13:12:49.190Z,2.07,"2 km SSW of Pāhala, Hawaii"
2022-03-29T13:07:21.590Z,0.30,Wyoming
2022-03-29T13:01:34.670Z,0.65,"21 km ENE of Honaunau-Napoopoo, Hawaii"
2022-03-29T13:01:23.930Z,1.09,"14km WSW of Searles Valley, CA"
2022-03-29T12:59:38.500Z,0.29,"18 km NE of West Yellowstone, Montana"
2022-03-29T12:56:21.410Z,1.32,"3km SSE of Lytle Creek, CA"
2022-03-29T12:48:55.600Z,2.16,"20 km ENE of Honaunau-Napoopoo, Hawaii"
2022-03-29T12:45:27.300Z,1.58,"21 km ENE of Honaunau-Napoopoo, Hawaii"
2022-03-29T12:41:40.870Z,2.54,"22 km ENE of Honaunau-Napoopoo, Hawaii"
2022-03-29T12:41:40.700Z,2.75,"20 km ENE of Honaunau-Napoopoo, Hawaii"
2022-03-29T12:31:29.959Z,2.50,"8 km E of Skwentna, Alaska"
2022-03-29T12:24:36.929Z,1.30,"37 km E of Port Alsworth, Alaska"
2022-03-29T12:18:19.555Z,1.90,"50 km SSE of Glacier View, Alaska"
2022-03-29T12:14:52.500Z,0.21,"3km W of Cobb, CA"
2022-03-29T12:14:35.720Z,0.45,"3km W of Cobb, CA"
2022-03-29T12:13:52.136Z,4.30,"1 km ESE of Sardínia, Greece"
2022-03-29T12:10:45.278Z,1.70,"27 km S of Skwentna, Alaska"
2022-03-29T12:07:15.233Z,2.80,"53 km NW of Toyah, Texas"
2022-03-29T12:04:04.280Z,0.35,"5 km E of Howell, Utah"
2022-03-29T11:46:55.002Z,1.40,"4 km WNW of Walker, California"
2022-03-29T11:44:38.630Z,2.18,"5 km SSE of Maria Antonia, Puerto Rico"
2022-03-29T11:40:27.750Z,0.11,"1km WSW of Anza, CA"
2022-03-29T11:39:45.820Z,0.54,"17 km ENE of West Yellowstone, Montana"
2022-03-29T11:34:07.980Z,1.81,"5km W of Malibu, CA"
2022-03-29T11:29:34.881Z,1.40,"16 km NNE of Four Mile Road, Alaska"
2022-03-29T11:29:06.470Z,-0.31,"85 km NNW of Karluk, Alaska"
2022-03-29T11:26:29.152Z,-0.20,"47 km ESE of Beatty, Nevada"
2022-03-29T11:19:05.137Z,-0.10,"46 km ESE of Beatty, Nevada"
2022-03-29T11:17:29.530Z,0.93,"5km NNW of Glen Avon, CA"
2022-03-29T11:08:47.300Z,0.33,"17 km ENE of West Yellowstone, Montana"
2022-03-29T10:57:09.640Z,1.57,"17 km NE of West Yellowstone, Montana"
2022-03-29T10:52:29.670Z,0.47,"18 km NE of West Yellowstone, Montana"
2022-03-29T10:48:21.990Z,0.63,"18 km NE of West Yellowstone, Montana"
2022-03-29T10:48:08.190Z,-0.13,"18 km NE of West Yellowstone, Montana"
2022-03-29T10:47:20.688Z,1.40,"29 km SW of Mina, Nevada"
2022-03-29T10:46:21.700Z,1.31,"17 km NE of West Yellowstone, Montana"
2022-03-29T10:46:00.020Z,1.72,"17 km NE of West Yellowstone, Montana"
2022-03-29T10:38:34.597Z,2.10,"43 km SSE of Denali National Park, Alaska"
2022-03-29T10:21:24.230Z,0.62,"11km W of The Geysers, CA"
2022-03-29T10:18:53.570Z,1.63,"15 km SW of Ivanof Bay, Alaska"
2022-03-29T10:16:58.920Z,2.90,"3 km SSE of Guánica, Puerto Rico"
2022-03-29T10:11:30.960Z,0.86,"9km WNW of Cobb, CA"
2022-03-29T09:56:26.850Z,0.54,"19km ESE of Anza, CA"
2022-03-29T09:56:11.440Z,3.69,"114 km NE of Punta Cana, Dominican Republic"
2022-03-29T09:54:39.300Z,0.36,"18 km NE of West Yellowstone, Montana"
2022-03-29T09:52:15.660Z,0.69,"17 km ENE of West Yellowstone, Montana"
2022-03-29T09:51:55.860Z,0.27,"11 km ENE of West Yellowstone, Montana"
2022-03-29T09:51:49.570Z,-0.44,"17 km ENE of West Yellowstone, Montana"
2022-03-29T09:49:56.340Z,1.17,"17 km NE of West Yellowstone, Montana"
2022-03-29T09:30:25.490Z,2.12,"8 km ENE of Pāhala, Hawaii"
2022-03-29T09:18:17.950Z,1.95,"Island of Hawaii, Hawaii"
2022-03-29T09:17:59.520Z,1.45,"22km N of California City, CA"
2022-03-29T09:17:26.950Z,0.21,"17 km ENE of West Yellowstone, Montana"
2022-03-29T09:13:15.980Z,0.14,"17 km ENE of West Yellowstone, Montana"
2022-03-29T09:13:09.750Z,0.59,"17 km NE of West Yellowstone, Montana"
2022-03-29T09:12:52.910Z,-0.27,"17 km ENE of West Yellowstone, Montana"
2022-03-29T09:12:36.000Z,1.04,"16 km NE of West Yellowstone, Montana"
2022-03-29T09:10:50.810Z,2.72,"7 km WSW of La Parguera, Puerto Rico"
2022-03-29T09:06:04.360Z,-0.31,"17 km ENE of West Yellowstone, Montana"
2022-03-29T09:06:01.410Z,4.40,"71 km E of Hualien City, Taiwan"
2022-03-29T09:05:27.340Z,0.36,"18 km NE of West Yellowstone, Montana"
2022-03-29T09:04:53.612Z,2.60,"40 km E of Port Alsworth, Alaska"
2022-03-29T08:53:17.590Z,0.84,"6km NW of The Geysers, CA"
2022-03-29T08:46:42.924Z,-0.10,"44 km ESE of Beatty, Nevada"
2022-03-29T08:35:45.310Z,0.45,"12km NE of Little Lake, CA"
2022-03-29T08:35:38.770Z,-0.19,"12km NE of Little Lake, CA"
2022-03-29T08:34:51.851Z,3.00,"3 km ESE of Macclesfield, Australia"
2022-03-29T08:29:12.820Z,0.39,"17 km ENE of West Yellowstone, Montana"
2022-03-29T08:29:06.290Z,0.13,"17 km ENE of West Yellowstone, Montana"
2022-03-29T08:28:35.810Z,-0.63,"17 km ENE of West Yellowstone, Montana"
2022-03-29T08:28:04.830Z,1.68,"12 km SSE of Volcano, Hawaii"
2022-03-29T08:24:36.513Z,4.50,"6 km SSW of Tual, Indonesia"
2022-03-29T08:21:47.418Z,2.00,"34 km SSE of Funny River, Alaska"
2022-03-29T08:15:24.040Z,0.53,"17 km ENE of West Yellowstone, Montana"
2022-03-29T08:13:48.840Z,0.42,Wyoming
2022-03-29T08:12:49.934Z,0.90,Nevada
2022-03-29T08:12:41.810Z,0.61,"18 km NE of West Yellowstone, Montana"
2022-03-29T07:59:35.080Z,0.06,"14 km NNE of Ashford, Washington"
2022-03-29T07:55:27.150Z,-0.06,"7km NW of The Geysers, CA"
2022-03-29T07:38:33.040Z,2.01,"17 km NE of West Yellowstone, Montana"
2022-03-29T07:38:19.630Z,1.26,"17 km NE of West Yellowstone, Montana"
2022-03-29T07:36:19.690Z,1.86,"0km NNE of Lopez Point, CA"
2022-03-29T07:30:22.530Z,-0.16,"17 km ENE of West Yellowstone, Montana"
2022-03-29T07:30:17.730Z,0.39,"17 km ENE of West Yellowstone, Montana"
2022-03-29T07:29:46.220Z,0.57,"17 km ENE of West Yellowstone, Montana"
2022-03-29T07:28:47.840Z,-0.49,"17 km ENE of West Yellowstone, Montana"
2022-03-29T07:28:35.040Z,-0.72,"17 km ENE of West Yellowstone, Montana"
2022-03-29T07:28:10.490Z,-0.69,Wyoming
2022-03-29T07:27:56.060Z,0.53,"17 km NE of West Yellowstone, Montana"
2022-03-29T07:26:02.330Z,0.73,"17 km ENE of West Yellowstone, Montana"
2022-03-29T07:25:49.990Z,0.67,"18 km NE of West Yellowstone, Montana"
2022-03-29T07:24:02.500Z,0.61,"3km E of The Geysers, CA"
2022-03-29T07:23:04.740Z,0.63,"18 km NE of West Yellowstone, Montana"
2022-03-29T07:19:58.296Z,4.00,"168 km ESE of Mil’kovo, Russia"
2022-03-29T07:19:50.389Z,2.10,"54 km NW of Toyah, Texas"
2022-03-29T07:19:38.830Z,0.30,"18 km NE of West Yellowstone, Montana"
2022-03-29T07:18:40.480Z,0.66,"18 km NE of West Yellowstone, Montana"
2022-03-29T07:16:31.410Z,-0.16,"17 km NE of West Yellowstone, Montana"
2022-03-29T07:16:04.650Z,0.40,"17 km NE of West Yellowstone, Montana"
2022-03-29T07:14:35.070Z,1.42,"11km ENE of Ridgecrest, CA"
2022-03-29T07:13:06.850Z,0.64,"18 km ENE of West Yellowstone, Montana"
2022-03-29T07:12:53.910Z,1.24,"17 km NE of West Yellowstone, Montana"
2022-03-29T07:12:17.634Z,5.20,"234 km ESE of Tadine, New Caledonia"
2022-03-29T07:12:12.120Z,0.04,"17 km NE of West Yellowstone, Montana"
2022-03-29T07:11:35.316Z,1.50,"50 km ENE of Fort Bidwell, California"
2022-03-29T07:10:23.328Z,1.50,"14 km NW of Glennallen, Alaska"
2022-03-29T07:08:29.220Z,1.06,"17 km NE of West Yellowstone, Montana"
2022-03-29T07:07:40.586Z,2.20,"54 km NW of Toyah, Texas"
2022-03-29T07:07:21.620Z,0.51,"17 km NE of West Yellowstone, Montana"
2022-03-29T07:06:38.750Z,-0.45,"17 km ENE of West Yellowstone, Montana"
2022-03-29T07:06:12.520Z,0.16,"17 km NE of West Yellowstone, Montana"
2022-03-29T06:59:21.880Z,1.54,"6 km S of Atka, Alaska"
2022-03-29T06:51:01.300Z,-0.38,"17 km ENE of West Yellowstone, Montana"
2022-03-29T06:50:38.820Z,0.99,"17 km NE of West Yellowstone, Montana"
2022-03-29T06:49:46.240Z,0.43,"17 km NE of West Yellowstone, Montana"
2022-03-29T06:48:56.680Z,0.18,"17 km ENE of West Yellowstone, Montana"
2022-03-29T06:48:37.340Z,0.06,"17 km NE of West Yellowstone, Montana"
2022-03-29T06:47:57.570Z,2.35,"5 km ENE of La Parguera, Puerto Rico"
2022-03-29T06:43:27.122Z,2.30,"54 km NW of Toyah, Texas"
2022-03-29T06:42:03.837Z,4.60,South Sandwich Islands region
2022-03-29T06:40:31.940Z,0.36,"10km WNW of The Geysers, CA"
2022-03-29T06:39:51.510Z,-0.43,"17 km ENE of West Yellowstone, Montana"
2022-03-29T06:39:41.760Z,-0.08,"18 km NE of West Yellowstone, Montana"
2022-03-29T06:35:22.440Z,1.24,"18 km ENE of West Yellowstone, Montana"
2022-03-29T06:35:16.470Z,0.40,"18 km ENE of West Yellowstone, Montana"
2022-03-29T06:34:46.200Z,2.34,Wyoming
2022-03-29T06:34:45.330Z,2.09,"10km S of Idyllwild, CA"
2022-03-29T06:34:16.870Z,0.53,"17 km NE of West Yellowstone, Montana"
2022-03-29T06:33:41.725Z,2.70,"54 km NW of Toyah, Texas"
2022-03-29T06:28:53.450Z,0.44,"17 km NE of West Yellowstone, Montana"
2022-03-29T06:27:26.450Z,0.22,"17 km NE of West Yellowstone, Montana"
2022-03-29T06:26:25.430Z,0.34,"17 km NE of West Yellowstone, Montana"
2022-03-29T06:22:10.183Z,1.40,"1 km NNE of Lemmon Valley, Nevada"
2022-03-29T06:22:04.130Z,0.30,"17 km ENE of West Yellowstone, Montana"
2022-03-29T06:21:41.520Z,0.44,"18 km ENE of West Yellowstone, Montana"
2022-03-29T06:21:00.450Z,0.79,"17 km NE of West Yellowstone, Montana"
2022-03-29T06:20:39.074Z,1.90,"48 km SSE of Cantwell, Alaska"
2022-03-29T06:20:21.110Z,0.84,"17 km ENE of West Yellowstone, Montana"
2022-03-29T06:18:29.000Z,2.59,"17 km NE of West Yellowstone, Montana"
2022-03-29T06:16:20.228Z,1.10,"0 km NNE of Lemmon Valley, Nevada"
2022-03-29T06:10:40.540Z,0.71,"7km WNW of Cobb, CA"
2022-03-29T06:08:19.440Z,0.35,"17 km NE of West Yellowstone, Montana"
2022-03-29T06:07:30.470Z,0.36,"17 km ENE of West Yellowstone, Montana"
2022-03-29T06:00:27.694Z,2.80,"16 km WSW of Coyanosa, Texas"
2022-03-29T05:58:22.120Z,0.94,"4km NW of The Geysers, CA"
2022-03-29T05:55:49.241Z,2.60,"13 km ESE of Soda Springs, Idaho"
2022-03-29T05:48:50.320Z,0.45,"5km NW of The Geysers, CA"
2022-03-29T05:47:43.798Z,2.60,"Andreanof Islands, Aleutian Islands, Alaska"
2022-03-29T05:47:17.680Z,1.30,"17 km NE of West Yellowstone, Montana"
2022-03-29T05:45:41.000Z,0.50,"17 km NE of West Yellowstone, Montana"
2022-03-29T05:45:17.660Z,0.89,"17 km NE of West Yellowstone, Montana"
2022-03-29T05:45:13.860Z,0.83,"17 km NE of West Yellowstone, Montana"
2022-03-29T05:43:00.530Z,1.38,"17 km NE of West Yellowstone, Montana"
2022-03-29T05:42:40.730Z,0.99,"17 km NE of West Yellowstone, Montana"
2022-03-29T05:42:06.308Z,0.50,"83 km NNW of Karluk, Alaska"
2022-03-29T05:41:27.070Z,3.40,"13 km NNE of Tierras Nuevas Poniente, Puerto Rico"
2022-03-29T05:41:13.080Z,0.60,"18 km NE of West Yellowstone, Montana"
2022-03-29T05:34:09.920Z,-0.39,"19 km ENE of West Yellowstone, Montana"
2022-03-29T05:34:05.780Z,-1.41,"17 km NE of West Yellowstone, Montana"
2022-03-29T05:33:28.370Z,0.64,"18 km NE of West Yellowstone, Montana"
2022-03-29T05:32:22.880Z,-0.11,"21 km SW of Mammoth, Wyoming"
2022-03-29T05:32:07.620Z,0.77,"18 km NE of West Yellowstone, Montana"
2022-03-29T05:28:53.418Z,1.40,"31 km SE of Mina, Nevada"
2022-03-29T05:28:48.840Z,1.38,"17 km NE of West Yellowstone, Montana"
2022-03-29T05:28:45.850Z,0.65,"16 km NE of West Yellowstone, Montana"
2022-03-29T05:28:42.510Z,1.58,"2km NW of The Geysers, CA"
2022-03-29T05:28:31.540Z,-0.48,"18 km ENE of West Yellowstone, Montana"
2022-03-29T05:28:09.920Z,0.50,"16 km NE of West Yellowstone, Montana"
2022-03-29T05:28:04.990Z,-0.61,Alaska Peninsula
2022-03-29T05:27:49.040Z,-0.03,"82 km NNW of Karluk, Alaska"
2022-03-29T05:26:09.000Z,0.85,"17 km NE of West Yellowstone, Montana"
2022-03-29T05:26:05.830Z,-0.07,"19 km ENE of West Yellowstone, Montana"
2022-03-29T05:25:53.040Z,0.55,"17 km NE of West Yellowstone, Montana"
2022-03-29T05:24:53.110Z,1.34,"17 km NE of West Yellowstone, Montana"
2022-03-29T05:22:40.100Z,0.34,"18 km NE of West Yellowstone, Montana"
2022-03-29T05:22:13.563Z,1.50,"11 km SE of Nenana, Alaska"
2022-03-29T05:21:23.835Z,1.60,"38 km NNE of Chickaloon, Alaska"
2022-03-29T05:19:18.780Z,0.95,"2km NW of The Geysers, CA"
2022-03-29T05:19:03.650Z,0.64,"2km NW of The Geysers, CA"
2022-03-29T05:18:42.700Z,0.88,"17 km NNE of Atka, Alaska"
2022-03-29T05:14:57.790Z,0.49,"18 km NE of West Yellowstone, Montana"
2022-03-29T05:14:28.730Z,-0.01,"17 km NE of West Yellowstone, Montana"
2022-03-29T05:11:02.810Z,3.36,"22 km NNW of Kalaoa, Hawaii"
2022-03-29T05:10:06.350Z,1.14,"2km NW of The Geysers, CA"
2022-03-29T05:01:28.590Z,3.17,"7 km WSW of La Parguera, Puerto Rico"
